"","word","counts","aveScore"
"11704","bfdrf",1,0.081
"11706","mercedes",1,0.242
"11708","airplane",1,4.858
"11711","allergies",1,0.581
"11713","soles",1,1.355
"11714","duncan",1,0.242
"11715","graceland",1,4.664
"11716","gumboots",1,0.138
"11717","approaches",1,0.103
"11718","yearns",1,0.103
"11719","kodachrome",1,5.885
"11720","julio",1,2.775
"11721","reunion",1,6.52
"11722","paranoia",1,0.093
"11723","comet",1,0.205
"11725","thelma",1,0.465
"11726","brushed",1,0.375
"11727","floorboards",1,0.461
"11729","leafy",1,0.357
"11730","mysteries",1,0.357
"11731","mermaids",1,0.35
"11733","changingman",1,1.327
"11734","sip",1,1.006862
"11735","sippy",1,0.201
"11736","adoring",1,0.669
"11739","bambalina",1,3.78
"11740","idleness",1,0.201
"11741","sapphire",1,0.201
"11742","shalimar",1,0.201
"11743","minnetonka",1,0.201
"11744","toddling",1,0.204
"11745","chiquita",1,0.753
"11746","countess",1,0.201
"11747","maritza",1,0.201
"11748","crinoline",1,1.205
"11749","dixie.s",1,0.201
"11751","eadie",1,0.4815
"11752","eliza",1,0.4226667
"11753","weeds",1,1.425667
"11754","i.se",1,1.838133
"11755","muggin",1,0.554
"11756","egern",1,0.201
"11757","tegern",1,0.201
"11758","dawning",1,0.201
"11760","thais",1,0.201
"11762","vanna",1,0.8976667
"11764","nightfall",1,0.201
"11765","ninon",1,0.201
"11766","peelin",1,0.199
"11767","raggedy",1,0.787
"11771","backyard",1,0.201
"11772","plum",1,0.3365
"11773","muchacha",1,0.201
"11774","insists",1,0.201
"11775","jumped",1,0.18
"11776","toselli.s",1,0.201
"11777","ty",1,1.660518
"11778","washboard",1,1.097
"11779","bids",1,0.201
"11781","smoothie",1,0.794
"11782","tomb",1,1.073
"11783","opposites",1,12.993
"11784","attract",1,2.8762
"11785","pettibone",1,0.39
"11786","vibeology",1,2.523
"11787","willows",1,1.506
"11788","funtime",1,0.227
"11789","reunited",1,10.777
"11790","skatin",1,0.276
"11792","thorns",1,0.159
"11794","elderly",1,0.648
"11795","id",1,1.502345
"11797","merkinball",1,1.883
"11798","mfc",1,0.051
"11799","fixer",1,0.946
"11800","tremor",1,0.396
"11801","unemployable",1,0.132
"11802","wishlist",1,2.046
"11803","benefit",1,4.633
"11804","arrah",1,0.645
"11805","oregon",1,0.645
"11806","viol",1,1.077259
"11807","picker",1,0.837
"11810","pin",1,1.731348
"11813","foster",1,0.669
"11816","baubles",1,1.309
"11817","bangles",1,1.309
"11818","beads",1,1.309
"11820","caramba",1,0.562
"11821","passin",1,0.4793333
"11822","similau",1,0.514
"11823","abacate",1,0.644
"11824","crudele",1,0.502
"11825","meno",1,1.263
"11826","cinque",1,0.423
"11827","minuti",1,0.423
"11828","daniela",1,0.476
"11829","ghiaccio",1,0.478
"11830","vasa",1,0.443
"11831","malatia",1,0.478
"11832","malinconia",1,0.358
"11835","chiagnere",1,0.169
"11836","peccato",1,0.472
"11837","piccatura",1,0.396
"11838","piscatore",1,0.432
"11839","pusilleco",1,0.432
"11840","roberta",1,2.207
"11841","scetate",1,0.45
"11842","senti",1,1.508205
"11843","sogno",1,0.456
"11844","righe",1,0.399
"11846","t.hanno",1,0.446
"11848","cioe",1,0.209
"11849","niente",1,0.29
"11850","difficile",1,0.438
"11851","pastures",1,0.163
"11852","jamaican",1,0.431
"11853","katsumi",1,0.512
"11854","bandit",1,0.821
"11855","valparaiso",1,0.694
"11856","travels",1,0.272
"11858","borriquito",1,3.938
"11859","rico",1,0.7877143
"11861","holidays",1,1.059
"11862","caterina",1,3.335
"11863","chincherinchee",1,0.819
"11865","glendora",1,1.881
"11867","ziggity",1,7.381
"11868","mandolins",1,4.112
"11869","meadows",1,0.427
"11871","n.yot",1,0.505
"11872","n.yow",1,0.505
"11874","noodlin",1,0.854
"11875","outgoing",1,0.911
"11877","pianissimo",1,0.533
"11879","surprising",1,0.428
"11880","braids",1,0.887
"11882","rowboat",1,0.875
"11883","tomboy",1,2.058
"11884","knight",1,1.393333
"11885","armour",1,2.42
"11886","godiva",1,3.5485
"11887","jokers",1,0.202
"11888","eventuell",1,1.819
"11889","himmelstuer",1,0.245
"11890","beisl",1,0.442
"11891","esel",1,0.133
"11892","bauer",1,0.234
"11893","sohn",1,0.619
"11894","letzte",1,1.551
"11895","walzer",1,1.551
"11896","haelt",1,1.504
"11898","wird.s",1,0.265
"11899","richten",1,0.265
"11900","kneipe",1,1.965
"11902","blauen",1,0.461
"11903","fraeulein",1,0.804
"11904","heidschi",1,0.353
"11905","bumbeidschi",1,0.353
"11906","weiss",1,2.9272
"11907","fehlt",1,1.8
"11908","hafen",1,0.132
"11909","unserer",1,0.132
"11911","taverne",1,0.135
"11912","jeden",1,0.608
"11914","bedien",1,0.312
"11915","mehr",1,0.133
"11916","heisst",1,0.262
"11919","romanzen",1,0.799
"11920","muessen",1,0.339
"11922","nachts",1,0.478
"11923","hoer",1,0.478
"11924","uhren",1,0.478
"11925","schlagen",1,0.478
"11926","mitternacht",1,0.716
"11927","schaukellied",1,0.463
"11928","schenk",1,0.94
"11929","bild",1,0.94
"11930","schwarzes",1,0.203
"11931","seide",1,0.805
"11932","samt",1,0.805
"11933","spanisch",1,0.731
"11934","manchmal",1,1.239
"11935","weinst",1,1.239
"11936","sicher",1,1.239
"11937","paar",1,1.239
"11938","traenen",1,1.239
"11940","taegliches",1,0.732
"11941","brot",1,1.427375
"11942","verbotene",1,1.79
"11943","traeumen",1,0.434
"11944","geschieht",1,0.353
"11946","abend",1,0.997
"11947","admiral.s",1,1.503
"11948","miner.s",1,0.752
"11949","biko",1,1.303
"11950","curtains",1,0.135
"11951","frontiers",1,4.103
"11952","jetzt",1,0.103
"11953","flut",1,0.103
"11954","lazarus",1,0.051
"11955","moribund",1,0.108
"11956","burgermeister",1,0.108
"11957","shosholoza",1,0.103
"11958","sw",1,1.499172
"11960","williams",1,0.211
"11961","washing",1,0.7515
"11962","sweety",1,3.126
"11963","flora",1,0.091
"11964","puff",1,3.192
"11966","adonis",1,0.133
"11967","opens",1,0.132
"11969","buckingham",1,0.163
"11970","blesse",1,0.9506
"11973","teller",1,0.132
"11974","invece",1,0.369
"11975","sens",1,1.731471
"11977","jumble",1,0.13
"11978","vertrauen",1,0.339
"11979","majorca",1,0.67
"11981","pagherai",1,0.392
"11982","pendulum",1,0.149
"11983","kittens",1,0.163
"11984","mus",1,1.554297
"11985","liebestraum",1,0.428
"11986","bae",1,0.31
"11987","frontin",1,4.401
"11988","X12inch",1,NA
"11991","sussudio",1,6.771
"11993","pinetop.s",1,7.109
"11994","saucerful",1,0.052
"11995","alan.s",1,0.051
"11997","oranges",1,0.079
"11998","arnold",1,1.57
"11999","layne",1,1.57
"12000","astronomy",1,1.047
"12001","domine",1,1.047
"12002","bike",1,1.814
"12003","currant",1,0.081
"12004","bun",1,1.074333
"12005","axe",1,4.6122
"12006","eugene",1,0.294
"12011","interstellar",1,0.058
"12012","jugband",1,0.637
"12013","marooned",1,0.51
"12014","paintbox",1,0.079
"12015","seamus",1,0.079
"12016","controls",1,1.304
"12018","stethoscope",1,0.052
"12019","terminal",1,0.134
"12020","gig",1,1.175059
"12021","gunners",1,0.223
"12022","hero.s",1,1.591
"12023","vera",1,1.0353
"12024","tigers",1,0.774
"12025","influence",1,0.372
"12026","funhouse",1,2.674
"12027","glitter",1,0.7082
"12028","timber",1,4.777
"12029","lengua",1,0.336
"12030","afuera",1,0.336
"12031","culo",1,0.7865
"12032","calle",1,2.71725
"12033","ocho",1,9.93
"12034","krazy",1,1.19
"12035","pause",1,0.901
"12037","degrees",1,0.156
"12038","pristine",1,0.628
"12040","holocaust",1,0.051
"12041","infra",1,1.431
"12042","meds",1,0.877
"12043","passive",1,0.051
"12044","protige",1,0.635
"12045","wage",1,3.395
"12047","perhaps",1,1.578
"12049","patient",1,3.183
"12050","adrift",1,9.414
"12051","consciousness",1,0.402
"12053","unskinny",1,5.859
"12054","regiment",1,0.554
"12055","l.exposition",1,0.557
"12056","supastar",1,13.356
"12057","accelerator",1,0.916
"12058","crescent",1,0.137
"12059","narco",1,0.371
"12060","jailbird",1,1.401
"12061","hippies",1,0.487
"12062","kowalski",1,1.793
"12063","swastika",1,2.479
"12064","velocity",1,0.428
"12065","tokio",1,0.614
"12067","turner",1,0.753
"12068","mckay",1,0.669
"12069","marche",1,0.69675
"12070","wisconsin",1,0.703
"12071","peer",1,0.614
"12072","gynt",1,0.614
"12073","anitra.s",1,0.614
"12074","puppchen",1,0.703
"12075","shadowland",1,0.703
"12076","letty",1,0.703
"12077","hesitating",1,0.602
"12078","plow",1,0.837
"12082","X3121",1,NA
"12083","critics",1,0.138
"12084","anotherloverholenyohead",1,0.802
"12085","batdance",1,13.487
"12086","controversy",1,2.158
"12087","damu",1,0.773
"12089","endorphinmachine",1,0.849
"12090","erotic",1,4.484
"12091","glam",1,2.0905
"12092","toad",1,0.3285
"12093","housequake",1,0.135
"12094","insatiable",1,0.308
"12095","letitgo",1,5.539
"12096","muse",1,0.8212
"12097","pharaoh",1,0.2955
"12098","musicology",1,1.973
"12099","paisley",1,0.912
"12101","cashmere",1,0.976
"12102","beret",1,7.1835
"12103","mf",1,2.036667
"12104","shockadelica",1,0.135
"12105","temple",1,7.249
"12106","ransom",1,0.099
"12107","conquistador",1,3.682
"12108","homburg",1,5.098
"12109","rightly",1,0.646
"12110","piper.s",1,0.098
"12111","unquiet",1,0.099
"12113","gangnam",1,12.689
"12114","blurry",1,4.164
"12115","hates",1,3.81
"12116","aged",1,2.68425
"12117","gloss",1,0.343
"12118","legendary",1,0.696
"12119","pencil",1,0.051
"12120","razzamatazz",1,0.368
"12121","sorted",1,2.596
"12123","wizz",1,1.5985
"12125","underwear",1,0.051
"12126","craftsman",1,0.414
"12129","chambre",1,0.217
"12130","harden",1,8.518
"12131","lucidity",1,4.239
"12132","chat",1,1.5515
"12133","bijou",1,0.121
"12135","breakthru",1,1.131
"12136","brighton",1,0.056
"12137","flick",1,0.094
"12138","wrist",1,0.094
"12139","headlong",1,0.992
"12140","innuendo",1,5.179
"12141","palabras",1,1.691
"12143","rhye",1,1.079
"12144","sheer",1,0.111
"12145","teo",1,0.3105
"12146","torriatte",1,0.107
"12150","gotham",1,4.637
"12151","ignition",1,13.919
"12152","signals",1,0.454
"12154","playa.s",1,1.867
"12155","bunnies",1,1.389
"12156","eps",1,1.516347
"12157","thoia",1,3.166
"12158","thoing",1,3.166
"12159","body.s",1,1.446889
"12160","palma",1,0.624
"12161","martirio",1,0.6335
"12162","airbag",1,0.052
"12163","bodysnatchers",1,0.133
"12165","electioneering",1,0.051
"12166","idioteque",1,1.381
"12167","knives",1,2.905
"12169","lung",1,0.8796667
"12170","surprises",1,2.212
"12171","nude",1,1.777
"12172","optimistic",1,1.449
"12173","android",1,4.481
"12174","telex",1,1.073
"12175","reckoner",1,0.568
"12176","supercollider",1,0.16
"12178","host",1,1.7022
"12179","bends",1,0.555
"12180","daily",1,0.646
"12182","tourist",1,0.051
"12183","treefingers",1,0.052
"12185","amerika",1,1.826
"12187","benzin",1,1.5505
"12188","modell",1,0.858
"12190","heirate",1,0.3845
"12191","links",1,0.167
"12192","gegen",1,1.091
"12193","herz",1,0.483
"12194","teil",1,2.506
"12195","ohne",1,0.613
"12196","schlaf",1,0.613
"12197","rammlied",1,0.152
"12198","rammstein",1,0.201
"12199","rosenrot",1,0.364
"12200","stirb",1,0.248
"12201","vor",1,2.010038
"12202","denise",1,3.815
"12205","marilyn",1,0.436
"12207","kelly.s",1,0.388
"12208","churkendoose",1,1.347
"12209","deserves",1,0.203
"12210","swingova",1,0.22
"12211","butt",1,2.03625
"12212","busted",1,5.236
"12213","calienta",1,0.228
"12214","drown",1,1.756667
"12215","ellie",1,1.004375
"12216","greenbacks",1,0.388
"12217","nor",1,1.384923
"12218","chose",1,0.822
"12219","kissa",1,0.407
"12220","clownin",1,0.198
"12222","julep",1,2.194
"12223","rockhouse",1,0.365
"12224","sinner.s",1,0.155
"12226","brightest",1,0.332
"12227","definately",1,0.552
"12229","purchase",1,0.5
"12230","hat.s",1,1.59874
"12231","wheezy",1,0.201
"12234","dueling",1,0.351
"12235","bikes",1,0.351
"12236","ahab",1,1.211
"12237","communicate",1,0.412
"12238","midget",1,1.844
"12239","gitarzan",1,3.35
"12240","hairy",1,1.034
"12241","manilow",1,0.279
"12242","jeremiah",1,0.321
"12243","peabody.s",1,0.321
"12244","unsaturated",1,0.321
"12245","dissolving",1,0.321
"12246","tasting",1,0.321
"12247","businessman",1,1.161
"12248","unwind",1,0.689
"12251","backwoods",1,0.157
"12252","californication",1,5.148
"12253","dani",1,5.0258
"12254","desecration",1,0.72
"12255","emit",1,0.9135
"12256","remmus",1,0.051
"12257","brisbane",1,0.16
"12258","fela.s",1,0.129
"12259","monks",1,0.053
"12260","hump",1,5.621667
"12261","mechanics",1,0.158
"12262","millionaires",1,0.107
"12263","hunger",1,0.107
"12265","stain",1,0.17
"12266","population",1,0.207
"12267","scar",1,1.23935
"12268","tissue",1,7.46
"12269","shallow",1,0.157
"12270","stretch",1,0.158
"12271","equality",1,0.052
"12272","zephyr",1,4.336
"12274","transcending",1,0.157
"12275","universally",1,0.576
"12276","walkabout",1,0.157
"12278","tayshun",1,3.263
"12279","fi",1,1.669031
"12280","saskatchewan",1,0.703
"12281","X165",1,NA
"12282","hillcrest",1,0.167
"12283","rockville",1,0.459
"12284","aftermath",1,0.889
"12285","bandwagon",1,0.136
"12286","catapult",1,0.131
"12287","eyeliner",1,1.109
"12288","daysleeper",1,3.284
"12289","electrolite",1,1.564
"12290","electron",1,0.911
"12291","worksong",1,0.463
"12292","won",1,1.45029
"12293","imitation",1,6.307
"12294","legends",1,0.137
"12295","monty",1,0.051
"12297","nightswimming",1,2.51
"12299","shiny",1,7.227
"12300","currencies",1,2.157
"12301","superserious",1,2.751
"12302","sidewinder",1,1.008
"12303","uberlin",1,0.16
"12304","wendell",1,0.36
"12305","frequency",1,5.935
"12306","kenneth",1,5.935
"12307","tornado",1,0.138
"12308","casciaforte",1,0.512
"12309","sunnambula",1,0.526
"12310","russo",1,0.585
"12311","sarracino",1,0.513
"12312","suspiro",1,0.526
"12313","stu",1,2.577723
"12314","fungo",1,0.513
"12315","cinese",1,0.513
"12316","barca",1,1.512667
"12317","petrol",1,0.4065
"12318","chella",1,0.613
"12319","lla",1,1.336502
"12320","giuvanne",1,0.645
"12321","gattino",1,0.513
"12322","sulla",1,0.513
"12323","tastiera",1,0.513
"12325","mammeta",1,0.702
"12326","malafemmina",1,0.527
"12327","maruzzella",1,1.504
"12328","scapricciatiello",1,1.014
"12329","storta",1,0.527
"12330","deritta",1,0.527
"12331","vene",1,0.522875
"12332","t.e",1,1.629051
"12333","piaciuta",1,0.514
"12334","vuo",1,1.56575
"12335","l.americano",1,0.593
"12336","ufemia",1,0.518
"12338","roter",1,1.83
"12340","variety",1,0.347
"12341","swat",1,4.561
"12342","choisir",1,0.452
"12343","fete",1,0.85875
"12345","sauvage",1,0.397
"12346","croire",1,0.341
"12347","etoiles",1,0.341
"12348","j.entends",1,2.663
"12349","siffler",1,2.663
"12350","l.an",1,1.650709
"12351","lecon",1,1.761
"12352","ragazze",1,0.364
"12353","d.oggi",1,0.364
"12354","ballons",1,1.2085
"12355","l.espoir",1,0.286
"12356","sirop",1,1.011
"12357","typhon",1,1.011
"12359","arise",1,0.885
"12360","colder",1,1.533
"12361","angelia",1,5.895
"12362","hazard",1,7.32
"12363","bruce",1,0.351
"12364","hooky",1,0.23
"12365","chuck",1,2.247667
"12366","jaleo",1,2.438
"12367","bomba",1,0.5493333
"12368","bangs",1,7.179
"12369","tal",1,1.488907
"12370","extrano",1,0.436
"12371","olvido",1,0.436
"12372","recuerdo",1,0.336
"12374","windfall",1,0.277
"12375","bumped",1,1.339
"12376","mojive",1,0.174
"12377","wonderman",1,0.327
"12378","fourfiveseconds",1,0.75
"12379","disturbia",1,14.39
"12380","loveeeeeee",1,0.363
"12381","pon",1,1.347733
"12382","unfaithful",1,8.414
"12384","dose",1,0.528
"12385","boogaloo",1,4.295
"12386","beaucoups",1,0.199
"12387","snookeroo",1,0.503
"12388","lightly",1,2.0836
"12389","restare",1,0.372
"12390","wrack",1,1.566
"12392","m.importa",1,1.552
"12393","escrivi",1,0.541
"12394","fortissimo",1,0.317
"12395","ballo",1,2.4469
"12396","mattone",1,1.724
"12397","geghege",1,0.316
"12398","nelle",1,0.5525
"12399","mani",1,2.128684
"12400","partita",1,2.091
"12401","pallone",1,2.091
"12402","zanzara",1,0.319
"12403","meter",1,0.2525
"12404","gros",1,0.452
"12405","facile",1,1.73
"12406","avere",1,1.73
"12407","anni",1,1.644468
"12408","pippo",1,0.263
"12409","plip",1,1.428
"12410","nostro",1,0.34
"12411","ritornera",1,1.27
"12412","scrivi",1,0.4735
"12413","cucuzzolo",1,0.529
"12414","supercalifragilisticexpialidocious",1,0.366
"12415","pappa",1,0.386
"12416","col",1,1.327704
"12417","pomodoro",1,0.386
"12418","waer",1,1.553
"12419","zucchero",1,0.259
"12420","advertising",1,3.144
"12421","bodies",1,4.046
"12423","rudebox",1,4.214
"12424","sexed",1,1.725
"12425","supreme",1,3.699
"12426","X32",1,NA
"12427","hellhound",1,2.184
"12428","terraplane",1,0.905
"12429","hyperactive",1,0.364
"12430","clues",1,3.538
"12431","smarter",1,0.354
"12432","unforgerrable",1,0.365
"12433","X120",1,NA
"12434","X150",1,NA
"12435","km",1,0.6548
"12437","garota",1,0.528
"12438","baile",1,1.006875
"12439","montanha",1,0.526
"12440","horizonte",1,1.002
"12441","amada",1,0.537
"12443","moda",1,0.554
"12444","cancoes",1,0.53
"12446","curvas",1,1.503
"12447","brotinho",1,0.516
"12448","cama",1,0.494
"12449","mesa",1,0.54
"12450","caminhoneiro",1,0.573
"12451","cavalgada",1,0.523
"12452","debaixo",1,0.644
"12453","caracois",1,0.644
"12455","detalhes",1,1.503
"12456","dito",1,0.4905
"12457","firme",1,0.3115
"12458","proibido",1,0.564
"12459","fumar",1,0.564
"12460","emocoes",1,0.752
"12461","esqueca",1,0.701
"12462","daria",1,0.511
"12463","disse",1,0.5455
"12464","terrivel",1,0.519
"12465","darei",1,0.519
"12467","serio",1,1.595286
"12468","fera",1,0.527
"12469","ferida",1,0.527
"12470","estranha",1,0.835
"12472","ilegal",1,0.522
"12473","imoral",1,0.522
"12474","engorda",1,0.522
"12475","cristo",1,0.835
"12476","amico",1,0.339
"12477","lobo",1,0.4825
"12478","malena",1,0.521
"12480","mexericos",1,0.522
"12481","candinha",1,0.522
"12483","namoradinha",1,0.835
"12484","calhambeque",1,1.002
"12485","concavo",1,0.528
"12486","convexo",1,0.528
"12487","portao",1,0.668
"12488","botoes",1,0.568
"12490","contramao",1,0.626
"12491","olhei",1,0.518
"12493","proposta",1,0.568
"12494","criancas",1,0.519
"12495","sairem",1,0.519
"12496","ferias",1,0.519
"12497","pensa",1,0.475
"12498","gosta",1,0.8463333
"12499","sua",1,1.981941
"12500","estupidez",1,0.568
"12501","tanta",1,0.442
"12502","testarda",1,0.196
"12503","leao",1,0.516
"12504","solto",1,0.513
"12505","ruas",1,0.513
"12506","amarelo",1,0.521
"12507","cobrastyle",1,0.253
"12508","konichiwa",1,0.393
"12509","bitches",1,0.393
"12512","grootpapa",1,0.291
"12513","dansen",1,0.292
"12515","daken",1,0.292
"12516","dreh",1,0.459
"12517","schwarzer",1,0.535
"12518","eleonora",1,0.266
"12519","germanina",1,0.471
"12520","irena",1,0.469
"12521","jessica",1,0.672
"12522","lieve",1,1.8676
"12523","heer",1,0.63125
"12524","heb",1,0.35
"12525","medelijden",1,0.305
"12526","molte",1,0.446
