"word" "instances" "U.S" "Eng" "Eur" "Row"
"298" "dee" "4" -2.18186859661205e-05 -3.00310346607717e-05 -3.11555579641749e-05 -2.34047770882606e-05
"299" "downtown" "2" -1.94849419953081e-05 -1.53853745637957e-05 -3.10346081711181e-05 1.4973528563714e-05
"300" "beat" "11" -4.94020624902897e-05 -2.37728681871623e-05 -1.51679079333099e-05 0
"301" "gonna" "26" -2.844191842918e-05 -2.17093184624773e-05 -2.50645480274342e-05 -2.29991575888072e-05
"302" "give" "28" 7.88899186273884e-06 2.73129842340431e-05 0 0
"303" "i.ve" "14" -1.74672623355974e-05 0 -3.58953882285457e-05 0
"304" "been" "13" -1.74929515748724e-05 0 -3.58614924565981e-05 0
"305" "thinking" "2" -3.73072836339556e-05 -2.4551870341269e-05 -2.22422035647205e-05 -2.30481587810044e-05
"306" "about" "17" -3.41596524193262e-05 -3.29464512610484e-05 -3.13124813137045e-06 -2.37081109111486e-05
"307" "tom" "2" -1.38191593244252e-05 0 0 -2.27775926764392e-05
"308" "dooley" "1" 4.80945619900674e-05 2.54150316976321e-05 2.07778379803041e-05 0
"309" "fence" "1" 6.7568636854637e-05 1.81072187729705e-05 -3.44687898437083e-05 -2.32053064457803e-05
"310" "away" "21" -8.62897100591967e-09 -2.32338669096945e-05 -3.52767666133536e-05 0
"311" "irreplaceable" "1" 7.52392400802238e-05 3.60662474469275e-05 5.40115221886396e-06 1.66480983554362e-05
"312" "smells" "1" 7.12934763226072e-05 1.74207554191664e-05 6.99576114663182e-05 6.62796920444592e-05
"313" "teen" "2" -2.59564736634718e-05 -2.36077187791552e-05 0 0
"314" "spirit" "3" -4.90083543283118e-05 3.19830879511629e-05 -1.86780771215751e-05 0
"315" "buttons" "2" -8.10171970898404e-07 -4.26496345551085e-06 5.4725341267717e-06 -2.19997904238161e-05
"316" "bows" "1" 5.36142670344004e-05 1.80736381127007e-05 -3.59945708196989e-05 -2.19989904314371e-05
"317" "rolling" "3" 8.03604995260234e-05 -6.94521996575472e-06 -3.56924789368007e-06 0
"318" "deep" "9" -2.16363151490907e-05 -2.97800211792157e-05 -3.08951451890991e-05 -2.32091489772637e-05
"319" "girlfriend" "2" -2.1375274283896e-05 -2.17949222909353e-06 -1.65534071993922e-05 7.87351656604386e-06
"320" "make" "28" 2.13429551085367e-05 -2.66075431271757e-05 -3.57154589619853e-05 0
"321" "used" "3" -1.18492616740192e-05 1.40025318726438e-05 0 0
"322" "know" "42" -4.66045141300435e-05 -3.62608394159664e-06 -7.71267380287364e-06 0
"323" "physical" "1" 9.60364949598518e-05 4.20451543252717e-05 3.48133019755651e-05 6.32440617129409e-06
"324" "survive" "1" 0.000114487848938742 7.98108844839543e-05 2.35504712987106e-05 -1.39862990703137e-05
"325" "waterloo" "3" -2.83568986591415e-05 -2.29290524760615e-05 -3.17568071310591e-05 0
"326" "vaya" "1" 8.67311785892756e-05 -4.92599488007211e-06 -2.74829125765745e-05 -1.19718144514583e-05
"327" "con" "2" -7.72653516943367e-06 0 0 0
"328" "dios" "1" 8.66495787831124e-05 -4.92136032726293e-06 -2.74570556658818e-05 -1.1960550938676e-05
"329" "may" "4" -1.32836618989717e-05 0 -3.5684143820434e-05 0
"330" "god" "8" -2.11385046977754e-05 -1.48247317401506e-05 -2.05064133338438e-05 0
"331" "ice" "3" -7.95123359258967e-06 -3.6901300198534e-05 -3.30780933923091e-05 0
"332" "third" "1" 4.73764738293781e-05 2.83135421389249e-05 -2.67413429723681e-05 -2.14956299126134e-05
"333" "man" "47" -1.66518569112213e-05 -1.16424801331809e-05 -1.88952757937692e-05 0
"334" "that.s" "15" -1.34475549149202e-05 -3.56991090705102e-05 0 0
"335" "friends" "4" 1.28705557949882e-05 -3.5350631748319e-05 -3.48443196415323e-05 0
"336" "fernando" "2" 8.67362914237385e-06 0 0 0
"337" "can" "33" -1.22369913869637e-05 -3.65259465990768e-05 0 -2.238690060124e-05
"338" "fly" "14" -5.17072847066934e-05 -3.56509681748574e-05 1.19233252097072e-05 -2.20086024091091e-05
"339" "complicated" "1" 6.82297895861389e-06 4.40154660035212e-05 5.08049960060416e-05 7.69728692685541e-05
"340" "penny" "1" 8.44431410133858e-05 0.000107519567857151 2.34509572586523e-05 -2.00792925206203e-05
"341" "lane" "4" 0 -3.56369413971936e-05 4.9835389057551e-05 0
"342" "way" "49" -8.83699206586811e-06 -3.64727512109497e-05 -2.55152729156771e-05 0
"343" "secret" "5" 9.29383019626294e-06 -2.31257569428187e-05 0 -2.15545742995161e-05
"344" "four" "2" 1.09739249724339e-05 -5.53920267201774e-06 -3.50082010387128e-05 0
"345" "minutes" "2" 2.38789983633088e-05 1.77053664897146e-05 -3.46019591016983e-05 -2.19106017215508e-05
"346" "have" "40" -1.70580233131225e-05 0 -3.49698661057707e-05 0
"347" "ever" "13" -2.76006220856797e-05 -2.82209752655748e-05 -4.89920415844439e-06 0
"348" "loved" "11" 8.36132593704256e-06 -3.19801121690795e-05 -3.37449377068346e-05 0
"349" "touch" "14" -3.0712601499483e-06 3.12877900860988e-05 0 0
"350" "this" "51" -4.73262568418034e-05 -1.55617098619366e-05 -2.92247196682607e-05 4.07514948905496e-05
"351" "stars" "7" -4.52626777201471e-05 -3.4699478575214e-05 9.95456734035703e-06 1.43593254948322e-05
"352" "X45" "2" 0 0 0 0
"353" "funkytown" "2" -2.8795569191736e-05 5.43776931597911e-05 -9.55222125549949e-06 0
"354" "too" "23" 0 1.75224765767413e-05 0 0
"355" "young" "18" 0 1.75113641299111e-05 0 0
"356" "because" "11" -2.94743700315766e-05 -3.61122783397013e-05 -3.33216106367524e-05 3.89993086035529e-05
"357" "amadeus" "1" 6.63903778212615e-06 9.93458366383715e-05 9.5932480414666e-05 -2.05347487854083e-05
"358" "grenade" "1" 3.21013372472238e-05 4.50565698548947e-05 1.90289129312635e-06 0
"359" "vibrations" "2" 2.1234005642388e-06 -3.53538363747739e-05 1.80709010519563e-05 4.62863916148246e-05
"360" "lights" "7" -4.52324213906608e-05 -2.41946704588656e-05 2.09728151319017e-05 0
"361" "went" "4" 1.76279071250252e-05 -1.57459358174137e-05 -2.92960869853596e-05 0
"362" "massachusetts" "1" -2.5653218840158e-05 7.48144091450954e-05 5.36469504563508e-05 9.93605647401577e-05
"363" "un" "2" -1.47904915555043e-05 -3.40625789002584e-05 -3.00269228942957e-05 0
"364" "break." "7" -5.16959776641058e-06 -8.22885740015608e-06 0 0
"365" "house" "10" 9.86835556707627e-07 -2.47970124024954e-05 0 0
"366" "rising" "3" 7.73537343342905e-06 -7.57270806782999e-06 3.12942828229198e-05 0
"367" "toxic" "1" 2.40437515976908e-05 5.08648868281161e-05 3.40328335677908e-05 1.61699498927364e-05
"368" "fun" "4" -1.32832232080704e-05 -1.76922770759516e-06 -2.4730183735799e-05 0
"369" "started" "7" -6.13616280830903e-06 0 0 0
"370" "sixteen" "8" -2.48372006718231e-05 -2.25897267989452e-05 0 0
"371" "tons" "1" -7.75296458370518e-07 -4.08136936466777e-06 5.23695768207457e-06 -2.10527643675014e-05
"372" "those" "3" -2.15791438967091e-06 -8.25499298291837e-06 -3.58476135217231e-06 -2.18707671715965e-05
"373" "were" "11" -2.48225143270781e-05 -2.25763693952728e-05 0 0
"374" "days" "12" 1.62464990698461e-05 -1.75721110349413e-05 -3.28941283044171e-05 0
"375" "feel" "23" 2.04188347953302e-05 -2.545547346469e-05 -3.41690291937354e-05 0
"376" "fine" "4" -2.75661042007004e-06 -1.87673088294413e-05 0 0
"377" "belong" "7" -1.64729476449273e-05 -2.45971189775151e-05 -1.67985798476206e-05 0
"378" "paperback" "1" 6.10642747606008e-05 9.12915145957844e-05 2.84244182165544e-05 -2.25750389715175e-05
"379" "writer" "1" 6.1062155429925e-05 9.12883461817145e-05 2.84234317028898e-05 -2.25742554696617e-05
"380" "beg" "3" -4.67736475010058e-05 -2.11930138486555e-05 5.65430733271978e-06 0
"381" "pardon" "1" 3.24959543767388e-05 0.000109301597637558 5.31350895757634e-05 -1.92354332541283e-05
"382" "promised" "2" 0 -3.5503585934383e-05 2.96372913254815e-05 -2.22712576390762e-05
"383" "rose" "13" -7.40138217110822e-06 0 0 0
"384" "garden" "4" -2.39385176964519e-05 -2.08943838034158e-05 -3.38268515635861e-05 -2.16100405660989e-05
"385" "what.s" "13" -7.20342987845529e-06 -3.55627274154059e-05 0 -1.1450886027726e-05
"386" "got" "52" -1.57935202696633e-05 -2.79293427620582e-05 -2.9306209729125e-05 -2.23665617453535e-05
"387" "they" "11" -4.99296346381715e-05 -3.41613216016395e-05 -5.64554602642564e-06 6.50794734901496e-05
"388" "honky" "2" 2.91767806559546e-05 -2.90245496412493e-05 0 0
"389" "tonk" "2" 2.91747647103555e-05 -2.90225442139266e-05 0 0
"390" "truly" "4" 7.89537838067584e-06 1.04259488227663e-06 0 0
"391" "madly" "1" 2.76479820540655e-05 5.22044806379306e-05 2.20648273902284e-05 4.72649123988377e-05
"392" "deeply" "2" 0 1.058272780072e-05 -5.30005607439666e-06 -2.21751016842239e-05
"393" "endless" "3" -1.85675392796469e-05 -3.53466369100487e-05 -2.49511534747163e-05 -2.23472502605104e-05
"394" "abracadabra" "1" 3.58977162857677e-05 6.12048451074503e-05 5.2559196493334e-05 -2.19975983088211e-05
"395" "hot" "11" -1.46317558638154e-05 -3.36970097775453e-05 -2.97046655604519e-05 0
"396" "cold" "8" -1.36107101176669e-05 -1.33120803282534e-05 -1.71925089791238e-05 0
"397" "waterfalls" "1" 5.69276920653291e-05 2.58330953934131e-06 2.10080122836706e-05 1.94408553257535e-05
"398" "vain" "2" -2.09667592115823e-05 4.14347254129874e-05 0.000111692217749513 3.95360622106924e-05
"399" "must" "11" -1.65368712905216e-05 0 -3.39014764033668e-05 0
"400" "tragedy" "1" 2.11444003497411e-05 0.000113709900669747 7.80480671989825e-05 -1.57514226570114e-05
"401" "hard" "12" -1.50390073224253e-05 -3.45182829881939e-05 -3.02126858704394e-05 0
"402" "day.s" "1" -2.00550362490826e-05 -6.55560872951804e-06 -3.31994687538805e-05 -2.22964278037655e-05
"403" "bamba" "2" 1.83044620781878e-05 -1.55192101996271e-05 -3.35797293074345e-05 0
"404" "mister" "4" -1.11525207556417e-05 0 0 -2.22918190406545e-05
"405" "sandman" "3" 5.77731455769469e-06 -2.60565477449791e-05 1.84503670792474e-05 1.37275386259848e-05
"406" "maggie" "1" 0.000122455887203641 0.000112487001846762 -8.75152254924567e-06 -1.65470961853186e-05
"407" "groovy" "2" 2.0105265245816e-05 -5.90813069123153e-06 -3.39744808832858e-05 -2.22872121824502e-05
"408" "kind" "5" 9.75383248342653e-07 -3.11266190415256e-05 -2.36443464628654e-05 0
"409" "year" "5" 0 1.71098849564277e-05 0 0
"410" "X2525" "1" 0 0 0 0
"411" "exordium" "1" 4.79109499206547e-05 0.000103299898494185 5.75805776942365e-05 -2.21002941122771e-05
"412" "terminus" "1" 4.7909300719253e-05 0.000103296342682044 5.75785956427514e-05 -2.20995333710251e-05
"413" "fantasy" "2" 8.40139482418191e-06 -2.89156563802815e-05 0 0
"414" "faith" "4" -4.03685744464126e-05 -2.61606283576778e-06 0 0
"415" "heartbreak" "2" -1.10955968472073e-05 -3.49511847626744e-05 -2.41015191702547e-05 -2.21475791267132e-05
"416" "liar" "1" -1.04543446986239e-05 3.05073998036061e-05 7.30773891531017e-05 3.01627403069249e-05
"417" "suspicious" "1" 0.00010254894045525 0.000149455933888465 6.86458904888987e-06 -2.16826420395532e-05
"418" "minds" "1" 0.000102545412435831 0.000149450792114842 6.86435288454374e-06 -2.16818960856523e-05
"419" "crocodile" "1" 4.0010069383703e-05 6.50695419163864e-05 4.21871019671267e-05 -1.93063212693965e-05
"420" "papa" "7" 5.74154385867842e-05 -2.57402892986844e-05 0 0
"421" "preach" "1" 3.58444236849039e-05 1.00773814065168e-05 -2.13144638293091e-05 0
"422" "shut" "2" -1.3833613270847e-05 -2.59600898751376e-05 -5.68258341967385e-06 0
"423" "tears" "10" 0 -3.48948802008856e-05 4.72695730998883e-05 0
"424" "heaven" "23" -1.68240043065562e-05 -7.85998288689953e-06 0 0
"425" "men" "4" -3.00748917905109e-05 -1.57070712994187e-05 -2.88429832798424e-05 -2.17446312401654e-05
"426" "bring" "6" 0 1.60840889474108e-05 -4.92386267619589e-06 -2.16823829707246e-05
"427" "life" "49" -4.37441669628611e-05 -1.1332010831998e-05 9.59139330104501e-06 0
"428" "lonely" "17" -2.31865273040232e-05 -3.26816421894309e-05 -3.3528752408937e-05 -2.22082817701705e-05
"429" "not" "23" -4.39260558529721e-05 -3.40372235440947e-05 2.58872952259014e-06 -1.99195200793136e-05
"430" "alone" "17" -1.74230478778032e-05 0 0 -2.0022929540645e-05
"431" "genie" "1" 7.64447197735585e-06 1.15692675276827e-05 8.95816717737859e-05 3.86110655298488e-05
"432" "bottle" "4" -2.45841025888953e-05 -1.23761419765396e-05 -2.15513749671981e-05 0
"433" "together" "17" -2.82662876916792e-05 -3.48651954615278e-05 -2.52162908237649e-05 7.79424696601815e-06
"434" "paper" "3" -1.16783598183776e-05 9.94343822615292e-06 -2.50866041278391e-05 0
"435" "doll" "5" -3.60773154806159e-06 -2.74377655458754e-05 0 0
"436" "worry" "1" 2.41404817405522e-05 2.93259904185479e-05 6.74861984770308e-05 1.08913089887684e-05
"437" "happy" "17" -1.49691894688224e-05 -2.21216257153503e-05 0 0
"438" "maybe" "2" -1.25131877798315e-05 0 -3.36144051078393e-05 0
"439" "fallin" "4" 1.61721219507656e-05 -2.38801933871474e-05 0 0
"440" "f" "7" -3.35722795488885e-05 -2.63356889527809e-05 -1.97745949113108e-05 -2.14331572428037e-05
"441" "k" "2" 5.69088437720419e-06 -3.27084115572495e-05 0 0
"442" "stuff" "3" 3.79355203449575e-05 -3.00206814428825e-05 -3.03588580914471e-05 -2.08165675299284e-05
"443" "boombastic" "1" -8.46459917046756e-06 5.11893322895806e-05 5.57121544760669e-05 8.08666218638744e-06
"444" "tennessee" "4" -4.29544487172961e-05 1.59456223323474e-05 0 0
"445" "waltz" "8" 0 1.59415308262001e-05 0 0
"446" "relax" "2" 0 -3.23832175661289e-05 3.54942058415459e-05 0
"447" "centrefold" "1" 6.87906313174103e-05 5.78298347703117e-05 -4.52801357012915e-06 -1.98339310183015e-05
"448" "bad" "22" -1.93484357166807e-05 -1.53159958230002e-05 -3.12771542530632e-05 0
"449" "romance" "1" 3.57280310874116e-05 2.37385481025256e-05 5.49383403526669e-05 -2.07359279376087e-05
"450" "bites" "2" -1.21939391541731e-05 -3.19267346294979e-05 -1.29739205781951e-05 1.20685231265257e-05
"451" "dust" "3" -4.62869008873312e-05 5.46494712515606e-05 0 0
"452" "hound" "1" 9.98283771003886e-05 -1.8750281751251e-05 -2.3582614173738e-05 -1.76553460625349e-05
"453" "dog" "6" 2.4104799244254e-05 0 0 0
"454" "frozen" "1" -2.74190092475439e-06 -5.1633698665921e-06 8.82657991449076e-05 8.88513335637264e-05
"455" "tubthumping" "1" -5.27718067851476e-06 7.69472236884666e-05 1.92133390822937e-05 3.70283610692547e-05
"456" "blueberry" "2" 1.42405257915793e-06 -3.14913380946323e-05 0 0
"457" "hill" "7" -2.07399233878877e-05 -3.20683203366116e-05 -4.57187652143668e-06 0
"458" "less" "2" -2.39493598941883e-05 -1.33007723420151e-05 0 0
"459" "conversation" "1" -3.01374928370179e-05 8.34942678511564e-05 4.59015814987501e-05 2.47125182822292e-05
"460" "volare" "3" -3.35377345725619e-07 -1.36902206485222e-05 0 0
"461" "west" "5" 1.93091543936237e-05 -3.78743806673384e-05 0 0
"462" "walk" "21" -1.3962506180817e-06 0 0 0
"463" "an" "16" -3.1826126685934e-05 -2.49659237988892e-05 -1.87460837115316e-05 -2.03183813209847e-05
"464" "egyptian" "1" 4.63469775558951e-05 5.25439030716234e-05 2.58640328055571e-05 -1.97918053626945e-05
"465" "goes" "10" 1.25288666311867e-06 -1.0522142412349e-05 -2.50309900186264e-05 0
"466" "promiscuous" "1" 3.43005074348245e-05 2.7843616970212e-05 1.1987173459656e-05 8.39576166226502e-06
"467" "born" "11" -4.20756412444916e-05 -2.21574431256251e-05 -1.5064649488587e-05 3.67216449306109e-05
"468" "mr" "15" 2.50295376493735e-05 -2.42665387590364e-05 -3.07012772838605e-05 0
"469" "kiss" "29" -1.68911480416977e-05 -2.02290911959762e-05 0 0
"470" "please" "13" -3.07337532696165e-06 -3.12071173915633e-05 0 0
"471" "forgive" "1" -1.41665909620079e-05 5.49024787627907e-05 6.26751853499922e-05 4.89224806755173e-05
"472" "speedy" "1" -1.85859276375175e-05 4.46303795983626e-06 3.95714290147256e-05 -1.96857124392149e-05
"473" "gonzales" "1" -1.85853486546933e-05 4.46289892871699e-06 3.957019629833e-05 -1.96850991962492e-05
"474" "shout" "4" 4.15630013823816e-05 -3.18309840888597e-05 0 0
"475" "total" "2" -4.03943163217865e-06 -1.07920815929786e-05 -2.17380067956814e-05 3.47514513151335e-05
"476" "eclipse" "2" -4.03918002473948e-06 -1.07914093776127e-05 -2.17366527823645e-05 3.47492867225697e-05
"477" "wake" "8" -1.59560616291439e-05 -3.18418895308441e-05 -3.02430473847336e-05 0
"478" "before" "7" -4.49728571952146e-05 -3.17279228310353e-05 2.23969693804381e-05 0
"479" "sh" "2" -4.46945281980069e-05 -3.08158359390925e-05 1.03062343695313e-05 -1.90237044268023e-05
"480" "boom" "16" 0 6.70940798855371e-06 5.5684997394795e-06 0
"481" "could" "12" -4.46627564734341e-05 -3.0793930075189e-05 1.0298908040046e-05 -1.90101811629539e-05
"482" "dream" "25" -3.97056823831473e-05 -3.11648113741751e-05 2.82758254434306e-07 -2.00237145303935e-05
"483" "boulevard" "1" 6.42286520049046e-05 -2.32402251244476e-05 1.43752982291331e-05 4.88317462235627e-05
"484" "broken" "9" 0 6.49494387676421e-06 2.32704128109171e-07 -1.97571690275998e-05
"485" "dreams" "13" -1.47622959787818e-05 0 -3.03366569484196e-05 0
"486" "submarine" "1" 3.0870919175933e-05 0.000109611529333633 3.21135474830986e-05 0
"487" "had" "7" -9.14602113699864e-06 -3.07113497189674e-05 -2.15420568790729e-05 0
"488" "blaze" "1" 2.7972559398025e-05 2.93092171720174e-05 2.40953064792772e-05 4.33697320476103e-05
"489" "glory" "5" -7.75703322179087e-06 0 0 -1.97859203637097e-05
"490" "stan" "2" 0 -2.34146809188776e-06 -2.25403312823218e-06 -2.00330178282421e-05
"491" "smoke" "6" 3.78798072814353e-06 -3.14692906378284e-05 0 0
"492" "gets" "4" 9.07348965463745e-06 -1.29978347745504e-05 -2.65889979018598e-05 0
"493" "sounds" "4" -3.16236706981063e-05 -2.23347391784675e-05 -5.89192327521593e-06 0
"494" "silence" "3" -1.32337244621781e-05 8.39212289602663e-05 -9.43021912442321e-06 -1.98670443440337e-05
"495" "under" "7" -2.37909470441517e-05 -2.4319193255607e-05 -5.71749742581718e-06 0
"496" "long" "21" -1.45883286078136e-05 -2.17830386026861e-05 -1.48767062364306e-05 0
"497" "cotton" "1" -4.44156596188093e-05 3.02831351700679e-05 -1.45060998286322e-05 0
"498" "joe" "5" 0 -2.37742168426535e-05 1.52304293643685e-05 0
"499" "jumpin" "3" -9.53767263847056e-06 -2.25635711219742e-05 -2.50156085050917e-05 -1.99357238974316e-05
"500" "jack" "6" -2.28681659172174e-05 -2.36018730487015e-05 -1.05125231231652e-05 0
"501" "flash" "2" 1.28573345634883e-05 -2.77657397047018e-05 0 0
"502" "red" "18" -1.84611627690247e-05 -1.99186957624161e-05 0 0
"503" "wine" "3" 1.35484624782982e-05 -3.09479464863506e-05 0 -1.9648649795468e-05
"504" "tainted" "2" -3.85192100077337e-05 -2.92932445042391e-05 7.8396570449676e-06 -1.9544121279808e-05
"505" "fight" "4" -1.41973452093249e-05 -9.92635898955451e-06 -1.6110080377208e-05 0
"506" "moonlight" "6" -2.85631071767882e-05 -1.990769905883e-05 0 -1.98978139820335e-05
"507" "wasn.t" "2" -1.69454891223565e-05 -2.30933967377815e-05 -2.40779287696148e-08 5.75598153297964e-05
"508" "put" "5" -2.59168286623444e-05 -2.57576748372319e-05 -1.86619029214017e-05 -7.55312084418801e-06
"509" "nickel" "1" 4.10450832599062e-05 3.28082193465155e-05 0 -1.96323843568956e-05
"510" "come" "35" -2.42249445037919e-05 -2.7673082397418e-05 -2.22602569962992e-05 -1.97587770724041e-05
"511" "eileen" "1" 1.67298055865271e-05 0.000127566231255157 1.45282053913288e-05 0
"512" "marina" "1" -3.91827640960046e-05 -3.01040417371189e-05 6.0491605774503e-05 -1.93452125914219e-05
"513" "sexy" "10" -3.48465701692095e-06 -2.2612031036699e-05 0 0
"514" "chick" "2" 1.93927943952854e-05 0 0 -1.96987862942985e-05
"515" "bitch" "4" -2.50950415955764e-05 -3.00893033671855e-05 -6.64167093569539e-06 -1.76871302723368e-05
"516" "oops" "2" -1.32956267188621e-05 -2.44643001021738e-05 -2.17080986939548e-05 0
"517" "did" "5" -6.15051201383386e-06 0 0 0
"518" "moves" "2" -7.57429769584161e-06 -3.10901369417451e-05 -2.27740550133655e-05 0
"519" "jagger" "1" 9.56282450538704e-06 3.661547757967e-05 -1.46706517399665e-06 0
